name, g, bp-rp, mem
598621069859598848, 14.329,  0.792, N
598680374767337600, 19.764,  2.252, N
598854647361055872, 19.137,  2.097, N
598872548784749952, 15.772,  1.513, N
598849042428425728, 18.060,  2.046, N
598866119218444032, 19.086,  2.086, N
598863885835449856, 18.547,  0.868, N
598674391878432384, 19.165,  1.674, N
598675186447367808, 15.777,  0.950, N
598694187382740480, 17.128,  1.245, N
598677797787499904, 17.200,  1.215, N
598668550722871040, 19.605,  2.113, N
598662675209152640, 19.294,  2.593, N
598590283533942400, 18.397,  1.903, N
598696661284127360, 19.210,  0.899, N
598697142320464384, 12.623,  0.734, Y
598692400676308864, 19.367,  2.276, N
598694256102224768, 18.903,  1.316, N
598856567211122560, 18.684,  2.014, N
598841040904713728, 18.726,  2.622, N
598692224582693248, 18.521,  2.382, N
598691674826879616, 18.696,  2.039, N
598688174428533248, 19.281,  1.108, N
598616671812961920, 19.654,  2.345, N
598657388103180416, 19.160,  1.898, N
598678656780963584, 19.363,  2.333, N
598850863494595072, 17.982,  1.022, N
598664260050633984, 13.777,  0.628, N
598614678948162048, 19.418,  2.382, N
598690304732282496, 18.644,  2.154, N
598674494957647232, 17.651,  1.863, N
598682775654591872, 18.831,  1.075, N
598662576423466368, 17.664,  2.131, N
598616156416898944, 17.325,  0.897, N
598658242801192192, 14.359,  0.861, N
598695424333303168, 18.954,  2.153, Y
598680443487417984, 18.868,  0.605, N
598648244117375616, 17.630,  1.070, N
598677316751180800, 14.746,  0.946, N
598681817876958592, 17.461,  1.412, N
598686074189493376, 16.177,  0.791, N
598622616047688192, 19.505,  0.473, N
598623749919053824, 16.141,  1.429, N
598687762111693440, 18.071,  1.828, N
598681542999049600, 17.049,  0.764, N
598668486298470528, 19.727,  2.047, N
598688621105114624, 18.049,  2.209, N
598661300818087680, 17.692,  1.593, N
598641200370985088, 18.756,  0.891, N
598676629556420864, 19.384,  1.932, N
598865019706800512, 18.388,  1.586, N
598868077723554560, 19.291,  1.001, N
598626326899410048, 15.216,  0.683, N
598863546533320448, 16.391,  1.089, N
598859797027643904, 13.906,  1.003, N
598638593326094848, 17.534,  1.236, N
598648317132109056, 17.396,  0.842, N
598679962451099136, 19.703,  0.652, N
598871926014283136, 18.000,  0.838, N
598622508673594880, 19.619,  2.012, N
598846504102516352, 19.567,  2.350, N
598651748810723968, 18.687,  0.739, N
598654501885003264, 17.472,  1.714, N
598858873608894848, 17.168,  1.258, N
598952194658155904, 17.915,  1.409, N
598886185305751168, 18.901,  2.388, N
598972256449965440, 17.871,  0.662, N
598900551971467648, 15.396,  1.076, Y
598917555746308224, 19.332,  1.761, N
598903468254189440, 19.205,  2.294, N
598917624465788416, 17.730,  1.199, N
598953465968465664, 15.188,  0.904, N
598965487581269504, 12.938,  1.136, N
598885090089177984, 19.252,  2.342, N
598972501263516288, 15.767,  0.710, N
598946108689488512, 18.893,  2.297, N
598947659172682624, 15.593,  0.891, N
598976590072382976, 14.459,  1.095, N
598902540541250944, 18.506,  2.098, N
598975658064070528, 17.681,  1.732, N
598957142460472576, 19.544,  2.091, N
598958070173408256, 16.680,  1.934, N
598941779361967488, 18.977,  1.415, N
598974077516108928, 17.856,  1.036, N
598973768278464256, 19.463,  1.563, N
598957657856542976, 15.610,  1.077, N
598977376050996608, 17.056,  0.906, N
598877496587028608, 18.225,  0.755, N
598965457517165824, 16.333,  0.990, N
598974494128353792, 19.151,  1.871, N
598890858231890048, 17.702,  0.895, N
598879382077484288, 19.644,  1.489, N
598935835127197440, 19.064,  1.618, N
598921885073362560, 16.795,  1.844, N
598957309963736192, 19.772,  2.021, N
598896944198975872, 17.781,  1.037, N
598901784626987008, 17.831,  1.876, Y
598899074502741504, 14.646,  0.854, N
598945249695506432, 18.390,  2.205, N
598884295519951616, 15.322,  1.044, Y
598962635723169536, 19.608,  2.218, N
598920132728439552, 19.394,  1.773, N
598897940631375872, 15.853,  2.684, N
598950815973165952, 16.186,  0.869, N
598968996570225920, 19.107,  1.062, N
598886941219966848, 17.687,  0.978, N
598948312007736960, 14.622,  0.642, N
598904224168422272, 19.823,  0.961, N
598900066640060416, 19.229,  2.482, N
598902918498365056, 17.385,  1.412, N
598934842989707392, 19.079,  2.197, N
598953599112476928, 16.985,  1.541, N
598895702953261824, 17.766,  1.090, N
598967690900175232, 16.282,  1.182, N
598951812405586560, 17.908,  1.736, N
598922400469450752, 18.494,  1.050, N
598904121089199616, 18.828,  1.157, N
598905186241099008, 19.794,  1.198, N
598953461673521024, 17.514,  1.557, N
598922847146050560, 16.357,  0.848, N
598947586158257920, 18.731,  3.324, N
598925875098584576, 17.050,  1.495, N
598977964461292032, 15.871,  0.862, N
598924255895352192, 19.571,  1.477, N
598881478021553280, 16.613,  0.873, N
598891579784627712, 18.853,  2.203, N
598962910601086720, 18.347,  2.120, N
598875774304937216, 17.330,  1.173, N
598924569428525696, 13.226,  0.808, N
598877732810016000, 19.133,  0.489, N
598875675520908288, 19.266,  1.788, N
598959749505660800, 19.407,  1.343, N
598876946831224832, 17.526,  1.612, N
598919174949611520, 13.993,  0.777, N
598943978385174656, 19.672,  0.954, N
598956485330513536, 17.615,  1.858, Y
598966758891794944, 17.546,  0.735, N
598951984204286080, 17.339,  0.853, N
598875808664674816, 19.135,  0.494, N
598952671399713536, 19.522,  2.599, N
598970023066947328, 17.256,  1.806, N
598888521767968256, 16.427,  1.298, N
598889105883520640, 18.802,  1.362, N
598965350142532992, 18.430,  2.135, N
598925458486207360, 17.960,  1.549, N
598966621452849408, 19.478,  2.649, N
598948273352489600, 17.822,  0.811, N
598877011257721216, 19.768,  2.090, N
598971092514255616, 19.414,  2.069, N
598879111494760704, 12.600,  0.894, N
598968923555328128, 18.837,  0.884, N
598911817669985280, 19.271,  0.893, N
598906942882791424, 18.116,  1.962, Y
598915975198358656, 18.988,  1.839, N
598941367045091712, 16.495,  2.074, N
598949097986214016, 18.570,  0.707, N
601970281061410560, 17.902,  2.222, N
601980485903808000, 16.262,  1.331, N
601983857453672832, 17.510,  2.058, N
601981555351241600, 14.460,  0.782, N
601947088237996032, 18.135,  1.068, N
601999972170959232, 14.229,  0.991, N
602003403849515520, 18.571,  2.522, N
601971075631051392, 15.803,  1.044, N
601972651883404800, 19.392,  1.727, N
601976298311280640, 14.012,  1.109, N
601979626910329088, 17.786,  0.949, N
601981654134943360, 18.877,  0.708, N
601981417912284672, 19.557,  1.113, N
601989831752670848, 19.369,  0.751, N
601980180961710592, 19.355,  1.938, N
601981070019391744, 19.507,  0.641, N
601985124468548992, 19.258,  2.625, N
602003678726982912, 12.573,  0.799, N
601982203890780416, 15.624,  0.930, N
601970899536704000, 17.932,  1.386, N
601999216256810880, 19.323,  1.700, N
601945816927652096, 19.247,  2.637, N
601947195612892160, 19.084,  2.422, N
601973820114469632, 18.478,  0.710, N
604686388315231488, 17.003,  0.991, N
604742733990655744, 17.408,  0.787, N
604844954212163456, 19.611,  0.682, N
604679585087032320, 17.816,  1.164, N
604678996676510080, 17.837,  1.018, N
604691507916196992, 16.833,  1.207, N
604839873266347904, 19.052,  2.328, N
604710264038531840, 17.609,  2.587, N
604844198297918592, 19.334,  2.725, N
604674637284622976, 15.952,  1.008, N
604843957779746816, 19.321,  1.118, N
604721671470977664, 17.698,  0.947, N
604712600500056320, 18.353,  2.062, Y
604725730215560192, 18.696,  1.568, N
604681298779006336, 19.598,  1.950, N
604667795401168128, 18.802,  1.111, N
604722152507324416, 19.252,  1.925, N
604712291262398464, 15.537,  0.768, N
604627152126282368, 17.455,  2.303, N
604691056944754816, 18.229,  1.852, N
604629896610383360, 19.929,  1.149, N
604701506600131456, 18.118,  2.494, N
604710504556695936, 18.418,  1.395, N
604707068582859648, 17.774,  1.583, N
604721980708630400, 17.802,  2.114, N
604691537980377984, 18.652,  1.618, N
604665802536585856, 19.814,  0.799, N
604692435629158912, 16.121,  0.928, N
604708412907495808, 17.600,  1.111, N
604632031209126400, 17.072,  0.394, N
604689411972179584, 18.724,  1.324, N
604661026532677888, 17.229,  1.568, N
604727757440140416, 13.527,  1.180, N
604641067820289152, 13.463,  0.814, N
604838223998912384, 17.116,  0.858, N
604633611757089280, 13.889,  0.920, N
604688071942377728, 17.336,  1.764, N
604676011674151680, 15.558,  1.000, N
604721400888554112, 13.636,  1.078, N
604636768557386112, 17.760,  2.028, N
604642648368243712, 14.835,  1.099, N
604662229123483904, 12.932,  1.233, N
604726486129223040, 17.102,  0.000, N
604689308892956416, 11.696,  1.176, N
604717754460788736, 17.961,  0.952, N
604661541928761984, 19.840,  2.141, N
604718067993931520, 16.528,  1.233, N
604671373109474176, 16.526,  0.963, N
604720468880120192, 17.960,  0.730, N
604682157772475264, 19.136,  1.723, N
604748334628027904, 17.630,  1.488, N
604639246754158080, 18.642,  2.662, N
604616466247710848, 13.802,  0.635, N
604682948046470144, 17.821,  1.734, N
604616397528232704, 15.342,  0.829, N
604628797098746752, 18.445,  2.060, N
604631648957031424, 18.957,  2.305, N
604615774757891328, 17.973,  0.831, N
604631099201216512, 18.045,  0.966, N
604640208826840960, 17.096,  1.140, N
604687586611143296, 18.349,  1.595, N
604682162067401216, 16.679,  1.911, N
604718201137366784, 18.319,  1.275, N
604733697379740288, 19.426,  2.817, N
604663328635413504, 19.599,  0.774, N
604687105574834432, 17.800,  0.978, N
604824510168045312, 16.122,  0.925, N
604708825224352640, 15.559,  1.308, Y
604745345330578048, 13.619,  0.986, N
604736450453910656, 14.619,  0.903, N
604841758756482560, 15.501,  1.409, N
604727203388724480, 13.724,  1.051, N
604841655677267072, 17.545,  1.905, N
604731262132861568, 16.162,  0.912, N
604702739255813120, 18.219,  2.235, N
604709267605416832, 16.650,  0.753, N
604837261926238464, 16.711,  1.253, N
604630858683041792, 19.519,  2.587, N
604689098439653504, 18.380,  1.710, N
604719541167179776, 15.348,  1.034, N
604640930381328896, 15.135,  0.818, N
604743111947786880, 17.360,  0.781, N
604613889267341440, 19.516,  1.546, N
604628212983351680, 19.537,  0.789, N
604732121126940032, 15.636,  0.790, N
604699956116997120, 15.964,  1.316, N
604691022584872704, 14.205,  0.662, N
604825918917088768, 18.910,  2.569, N
604711814521506560, 16.034,  1.910, N
604725524057127040, 16.224,  1.086, N
604705320531057024, 17.671,  1.617, N
604712776594182272, 19.406,  1.110, N
604729436771887360, 17.986,  1.844, N
604642854526672000, 18.979,  0.000, N
604675595061804416, 18.799,  1.155, N
604662748815167232, 15.152,  0.827, N
604625640297739008, 19.264,  3.056, N
604614812685382400, 18.893,  1.535, N
604634329016656128, 18.880,  0.840, N
604729952167970944, 18.763,  1.561, N
604667245645354752, 18.561,  2.191, N
604684219356769664, 18.364,  2.476, N
604638971876227072, 17.090,  0.754, N
604700956844320768, 19.428,  1.247, N
604744692495738880, 18.478,  0.733, N
604633710541352704, 19.540,  1.824, N
604998306020445696, 18.867,  0.925, N
605038919230787840, 17.089,  1.500, N
604909653600014976, 13.915,  0.753, N
604962468813460352, 19.148,  2.898, N
605037613560729728, 14.819,  1.453, N
604983080360695552, 19.634,  1.788, N
604984630844732544, 15.859,  1.189, N
604905496071664256, 17.308,  0.000, N
604916014447171968, 15.183,  0.724, N
604974700880314624, 18.439,  0.756, N
605008820100384768, 16.014,  1.190, N
604969920581314688, 19.194,  1.629, N
605039606425552128, 17.140,  1.193, N
604999268093118336, 15.272,  0.756, N
604974460362147968, 17.058,  1.901, N
605061145686164736, 18.275,  1.588, N
604974666520579840, 19.546,  1.985, N
604971294970858880, 18.351,  1.582, N
604968275609260800, 14.902,  0.905, N
604972020820652416, 16.536,  1.386, N
604983733195724800, 19.121,  2.247, N
604962193935568896,  8.217,  1.812, Y
605037579200993152, 17.111,  1.496, N
605015760767543936, 17.117,  0.764, N
605000092726888192, 14.490,  1.054, N
605023045032077824, 16.731,  1.139, N
604921271487102464, 13.134,  0.773, Y
604972948533586816, 16.805,  2.001, N
604923023833743744, 15.527,  1.125, Y
605000432033636864, 19.320,  1.886, N
604895123726443904, 16.337,  1.061, N
604955455130820352, 18.064,  0.883, N
604957516715120896, 17.862,  1.944, Y
604972089540120832, 13.397,  1.297, Y
604936286692862208, 17.126,  1.926, N
604920068896532992, 16.691,  1.085, N
604937759865518464, 18.793,  1.463, N
604897735066557440, 18.832,  2.665, N
605032390880503552, 16.953,  0.820, N
605052938003990528, 17.030,  1.214, N
605057576568622464, 17.152,  1.742, N
605032390880504320, 17.657,  1.131, N
604991601575837952, 19.254,  2.449, N
604917423196681088, 14.318,  0.952, N
604924226424589568, 18.262,  2.140, Y
605027099481192448, 15.838,  0.995, N
605017925431108736, 17.596,  1.933, Y
605008510862731520, 18.603,  1.887, N
605006999034206080, 19.905,  1.228, N
604929105507559040, 19.742,  2.172, N
604989643070752896, 18.966,  2.396, N
605054548616296192, 13.858,  0.810, N
604924123345378688, 19.654,  2.420, N
604977033047197696, 18.308,  1.693, N
604912853351465728, 17.311,  1.293, N
604952607568385792, 19.705,  1.328, N
604913196948664448, 19.193,  2.051, N
604944670468860672, 19.124,  0.744, N
604900896162390400, 19.142,  0.943, N
604993319562763648, 17.402,  1.480, N
604953153028326784, 17.725,  1.134, N
605063791386016512, 19.267,  1.670, N
604990575079385472, 17.947,  1.581, N
605010160130166272, 18.914,  1.414, N
604971161827216640, 14.099,  0.786, N
604983359534419840, 19.083,  1.767, N
604942398430221952, 19.742,  1.465, N
604979369508940288, 19.714,  1.975, N
604911375882674560,  9.253,  1.528, Y
604971093107735040, 16.500,  1.414, Y
604953668424401536, 19.754,  1.042, N
605008059891295744, 17.969,  1.686, N
605031566246784640, 19.579,  2.284, N
604968683630309632, 17.640,  1.863, Y
604956112261704064, 17.732,  0.771, N
604995007485666432, 19.501,  1.662, N
604916181950569984, 18.748,  1.281, N
604974151124482944, 15.827,  1.196, Y
605007583149767296, 19.081,  1.392, N
604969306401373824, 15.884,  1.221, Y
604976109629533696, 15.959,  1.317, N
605028851826832128, 19.745,  2.490, N
604944116417804160, 17.036,  1.713, N
605018887503798784, 18.792,  1.915, N
604923745388235136, 15.563,  1.311, N
604956077901969792, 18.939,  1.163, N
604962636316716800, 16.706,  1.645, Y
604975388075059072, 16.511,  1.616, N
604924570021956608, 10.738,  0.977, N
605057984590182016, 17.183,  2.493, N
605048162000417920, 16.509,  1.446, N
604898624124345984, 19.896,  0.882, N
604902992106486528, 18.641,  0.840, N
604924776180388736, 13.665,  0.821, Y
604923191337116672, 18.795,  2.165, Y
604936213677266688, 18.930,  2.993, N
604964938418813696, 17.442,  0.785, N
604917766793981184, 14.028,  0.803, Y
604988719653537152, 16.323,  0.838, N
604898009944444032, 16.671,  1.493, Y
605054793429841408, 19.126,  0.828, N
604977587098273664, 15.160,  0.812, N
605040220605290112, 19.756,  2.278, N
604920515573077632, 14.705,  0.907, Y
605055755502525312, 19.811,  1.625, N
604965900491489024, 18.521,  1.430, N
604904229057060992, 17.577,  1.626, N
605006101385053312,  9.699,  0.716, N
604926180633628544, 18.619,  1.268, N
605056850718802560, 19.051,  1.987, N
604978854112859904, 17.469,  1.094, N
605015241075598720, 18.870,  0.956, N
604965522534367616, 19.485,  2.328, N
604918453988718208, 19.654,  0.736, N
604968958508608512, 17.794,  1.395, N
604916461123940096, 16.757,  1.448, N
604972944238043904, 14.864,  0.952, Y
605045237127235200, 18.062,  1.565, N
604935423403280512, 18.383,  1.310, N
604918174815279616, 19.062,  2.015, N
605064620314993920, 17.205,  1.359, N
605005762083648000, 15.463,  1.010, N
604942879467202816, 16.105,  2.723, N
605003219463048576, 19.231,  1.786, N
604959513875785344, 17.055,  2.336, N
605006036961554688, 14.863,  0.821, N
605033692254984192, 19.192,  1.956, N
604916976519989248, 13.957,  0.815, Y
604917320117399936, 18.377,  1.998, N
604920549932807296, 17.363,  1.737, Y
604958208205727872, 17.695,  0.967, N
605045997336880256, 18.843,  1.866, N
605046066056357504, 17.842,  1.198, N
604984248591809280, 18.745,  2.821, N
604965178937376512, 16.664,  1.463, Y
604916667282347392, 16.027,  1.028, N
604960574736433920, 16.456,  1.859, N
605015588968869504, 18.395,  1.863, N
604973876246763392, 18.905,  2.168, N
604956765096720640, 12.846,  0.949, N
604917113958934400, 15.815,  0.793, N
604992288770544640, 12.374,  1.132, N
604917663714774272, 15.867,  1.264, Y
605024213263153920, 14.331,  0.866, N
604898147383383296, 14.932,  1.039, N
605002257390381312, 11.795,  0.692, N
604903095185683456, 18.316,  1.654, N
604904641373911296, 15.445,  1.071, Y
605001879433257216, 19.070,  2.338, Y
605003386966544384, 19.681,  0.949, N
604898864643937920, 19.516,  1.904, Y
604904847532342528, 13.349,  0.801, Y
604931678191784320, 18.802,  1.614, N
605015211011748608, 17.300,  1.370, N
604903851099923840, 16.533,  1.162, N
604974490426100608, 18.494,  2.441, N
604917972952399232, 12.449,  0.769, Y
604900449485821568, 14.087,  0.804, Y
604928688894542976, 16.567,  1.196, N
604956180981182592, 16.828,  0.783, N
604995454162194048, 17.822,  2.017, N
604945456446899968, 17.903,  2.249, Y
604947831564803840, 15.384,  1.065, Y
605030806036946432, 16.384,  0.920, N
604939271693987456, 19.481,  1.966, N
604947728485588096, 14.259,  1.097, N
605040358044209920, 13.834,  0.787, N
604912608537595008, 18.337,  2.071, N
604917663714774784, 13.110,  0.777, N
604976929967672064, 13.979,  1.480, N
604995900838790016, 18.883,  2.130, N
604899178174504320, 19.945,  0.000, N
604893680617397632, 14.363,  0.829, N
604911268509027328, 12.694,  0.705, Y
605040293620313728, 19.234,  1.991, N
604946693397490816, 16.987,  1.613, Y
605054376817644672, 19.783,  2.089, N
604938618858961664, 19.478,  1.616, N
605059015382362240, 18.096,  0.813, N
604947831564804224, 14.625,  0.764, N
604905397288138112, 18.372,  1.599, N
604925669533730048, 14.810,  0.869, N
604935079805889152, 19.043,  2.512, N
605037128228821632, 17.949,  1.847, N
605014970493599488, 16.809,  1.425, N
604999061934705664, 15.452,  1.158, N
604906290641337472, 19.391,  2.490, N
604902098753249280, 19.705,  2.006, Y
605051147002110208, 19.129,  0.766, N
604960643451852800, 18.611,  1.922, N
605059393339475584, 18.289,  1.009, N
605060634584915072, 19.660,  2.396, N
605025205400732672, 12.179,  0.751, N
604974907038740864, 19.255,  2.212, N
604908695823122688, 19.284,  1.813, N
604938653218692096, 19.282,  1.679, N
604905500367349888, 12.707,  0.985, Y
604925287280429440, 19.221,  2.153, N
604902133112984704, 17.719,  1.125, N
604964118080894464, 14.570,  0.921, Y
604943124280833664, 17.458,  0.864, N
605002768490559360, 18.840,  2.182, N
605058332482881152, 13.923,  0.808, N
604916254965493248, 14.743,  0.925, N
604911685120318592, 17.845,  1.910, Y
604926184929812864, 18.121,  2.957, N
604970096675366272, 18.739,  2.750, N
604894535315152512, 17.069,  1.666, Y
605045615084364288, 18.195,  0.843, N
605007548790025984, 17.056,  2.288, N
604902270551934208, 14.268,  1.193, N
604909619240334592, 19.388,  2.287, Y
604909241283211648, 16.080,  1.282, Y
604968340039016192, 19.617,  2.164, N
604907046555568896, 16.864,  1.560, Y
604937897304471040, 19.200,  2.862, N
604907115275046656, 13.094,  0.776, Y
605050842059919616, 17.155,  1.133, N
604906153202364544, 14.496,  0.881, Y
604994801327235072, 19.570,  2.189, N
604920893530008064, 17.402,  1.735, Y
604961365006378624, 19.707,  1.730, N
604975697312681856, 18.661,  3.641, N
604907527592012416, 15.064,  0.972, N
604905672166028800, 19.220,  2.443, N
604897077935819136, 18.248,  2.513, N
604902064393500800, 19.155,  2.010, N
605023659212622080, 18.209,  0.889, N
604945495102760960, 17.490,  0.923, N
604991361057662720, 17.595,  1.751, N
604990742583581440, 18.522,  1.449, N
604956215341130880, 19.164,  2.074, N
604920889234433792, 13.657,  0.757, Y
604894127294049024, 19.401,  2.013, N
604895536043321472, 13.901,  0.989, N
604991365353431424, 19.197,  0.853, N
604942986841888512, 17.967,  1.427, N
604897146655291776, 17.692,  1.426, N
604895158086238080, 17.659,  1.039, N
605028297777306880, 17.893,  1.962, N
604908627103642624, 18.969,  1.121, N
604906977836085120, 18.647,  2.600, N
604945460743024896, 18.369,  1.241, N
604897696411104256, 17.069,  1.617, Y
604962778051112576, 19.580,  1.832, N
604945288944333440, 19.718,  2.307, N
605048333799048320, 15.404,  1.070, N
604906118842621568, 16.704,  1.503, Y
604980473316372736, 13.221,  0.725, N
605057610928363392, 19.488,  1.976, N
605030707253322880, 16.605,  0.955, N
604949790069858560, 17.518,  2.440, N
604967725853432704, 17.838,  0.833, N
604968241249517696, 15.409,  0.805, N
605029878325278976, 15.455,  0.756, N
604953741439955840, 15.468,  0.952, N
605133610374498560, 19.451,  1.663, N
605122756992345472, 19.154,  2.295, N
605117736176572800, 17.688,  1.751, N
605133271072276992, 19.353,  2.180, N
605127288182574080, 18.553,  1.452, N
605128426349169792, 19.432,  0.651, N
605132240280217472, 16.323,  0.890, N
605121382602806784, 18.610,  2.383, N
605125535835939584, 19.293,  1.082, N
605131690524318720, 19.008,  2.222, N
605104232798056704, 16.085,  0.850, N
605101385235089536, 14.949,  1.071, N
605109661636727936, 16.734,  1.144, N
605129555925340544, 18.955,  1.644, N
605124161447087104, 17.881,  0.796, N
605123199374411392, 18.999,  1.738, N
605123920928916736, 19.713,  2.284, N
605111895019751168, 19.082,  2.573, N
605115300929102592, 19.540,  0.952, N
608127894069843072, 13.724,  1.046, N
607995261184150656, 16.916,  1.974, N
608135762449914368, 16.042,  0.834, N
608135758154947072, 17.980,  2.238, N
608030617355926016, 19.117,  1.718, N
608042475760384640, 15.339,  1.580, N
607995952674620672, 14.774,  0.922, N
608049485147009408, 19.255,  2.409, N
608035152841386240, 13.244,  0.727, N
608057044289421312, 18.699,  1.324, N
608129504682555776, 18.845,  1.550, N
607992856002457600, 17.945,  2.062, N
608049897463759616, 17.760,  1.593, N
608048553139376256, 18.405,  2.161, N
608131463187641600, 19.370,  2.005, N
608129715135964160, 12.851,  1.308, N
608131428827901824, 19.131,  0.948, N
608049343413361408, 19.187,  2.405, N
608052229630760576, 19.574,  2.292, N
608054428654656896, 17.125,  2.151, N
608038008994286336, 15.373,  0.853, N
608013746723540864, 18.199,  1.854, N
608127855415105536, 18.917,  2.256, N
608028800584417152, 16.837,  1.724, N
608133971448560000, 19.532,  2.412, N
608035500733398016, 18.107,  1.514, N
608050580363951104, 19.469,  0.720, N
608128748768300544, 13.912,  0.909, N
607989420028610816, 18.911,  2.306, N
608052783681794304, 16.762,  0.000, N
607994745788059520, 19.150,  1.254, N
607990519540232576, 19.233,  2.217, N
608066183979806720, 15.247,  0.713, N
608039864420193280, 18.719,  2.247, N
607990798713844736, 16.700,  0.897, N
608005195444223232, 16.988,  1.062, N
608008528338845440, 18.173,  1.961, N
608002476729346176, 17.625,  1.348, N
608045426402510336, 18.810,  1.172, N
608001033620328960, 16.769,  1.062, N
607987049206651520, 17.108,  2.532, N
607986602530053632, 19.290,  1.536, N
608018252144787712, 16.311,  1.914, N
608006260596102528, 19.150,  1.032, N
608065251971408512, 18.855,  2.224, N
608051581090937216, 17.231,  1.063, N
608021237146481408, 16.657,  0.859, N
608030518570802048, 16.754,  1.514, N
608018080346094592, 17.193,  1.588, N
608012067391955968, 19.122,  1.136, N
608016602877422464, 19.174,  0.757, N
607990931857095808, 18.669,  1.850, N
608047934663432320, 19.094,  1.880, N
608013854098273920, 15.092,  1.249, N
608048037742653056, 19.032,  2.096, N
608000522519785984, 15.485,  0.900, N
608014610012506496, 13.398,  0.721, N
608021035283664128, 19.101,  0.703, N
608024398242491008, 18.848,  2.526, N
608000144562652160, 18.618,  0.967, N
607996605509599488, 16.352,  0.727, N
608044189451930496, 19.169,  1.618, N
608046903871013120, 13.485,  0.780, N
608016568517586688, 14.344,  0.850, N
607991314109915392, 16.827,  0.860, N
608047625425769728, 19.316,  0.852, N
608016534157850112, 17.473,  1.683, N
608000518224143360, 18.195,  2.095, N
608045632560950144, 17.011,  0.813, N
608039516527274368, 13.335,  0.857, N
608036183633555840, 19.216,  0.774, N
608014232055388672, 17.612,  0.836, N
608144485528494720, 18.427,  0.901, N
608136033032856832, 18.443,  1.935, N
608133907024045440, 12.436,  0.516, N
608041410608410368, 14.116,  1.220, N
598635535309427584, 16.135,  1.451, N
598648622074513280, 19.352,  1.187, N
598681165041944576, 19.126,  2.315, N
598635569669164160, 17.343,  0.834, N
598666935815126144, 15.486,  0.820, N
598647282044682752, 18.728,  0.929, N
598642475976544512, 19.920,  0.860, N
598644262682940928, 18.079,  1.679, N
598852306603577472, 16.692,  1.699, N
598637283360565504, 19.759,  1.930, N
598655287863811072, 18.501,  1.092, N
598638009210556416, 17.672,  0.980, N
598612136327645952, 18.237,  1.622, N
598643334970000256, 17.961,  2.406, N
598644365762153984, 19.759,  1.304, N
598606771913136384, 14.974,  0.872, N
598625674063775872, 19.757,  1.239, N
598851378890640896, 16.555,  0.929, N
598648179693158400, 15.649,  0.819, N
598652680818885888, 18.924,  1.979, N
598591176887149312, 12.293,  1.224, N
598619141419036800, 18.952,  2.907, N
598609177094928512, 19.923,  1.818, N
598690854488077952, 19.521,  2.101, N
598615464931821824, 19.777,  2.485, N
598620142146512512, 15.793,  0.871, N
598620000412516096, 16.705,  1.777, N
598681233761414400, 19.897,  0.800, N
598643300610256768, 14.455,  1.161, N
598674529317385088, 19.624,  1.251, N
598852104740424320, 16.856,  2.057, N
598609043951170688, 16.416,  0.981, N
598624879495401216, 18.377,  1.474, N
598614197911837440, 18.888,  0.718, N
598660888501230464, 15.471,  0.792, N
598680748430013056, 18.829,  2.505, N
598652401645764864, 18.395,  2.112, N
598848080355743360, 17.152,  1.376, N
598673502820193408, 18.768,  0.981, N
598848389593396992, 17.644,  1.034, N
598654085272950016, 19.236,  0.615, N
598675525749787008, 19.471,  1.527, N
598675014648679808, 14.572,  1.074, N
598863920194691072, 17.272,  1.436, N
598854716080533376, 15.833,  1.679, N
598688002629853824, 19.403,  2.132, N
598691541682840576, 19.064,  2.722, N
598614129192360192, 19.584,  1.830, N
598676109865350400, 17.384,  1.653, N
598854235044191104, 13.601,  0.794, N
598685386994707712, 18.821,  2.247, N
598696145887786368, 17.292,  1.482, N
598621752759191552, 17.521,  0.979, N
598854475562355456, 17.103,  0.939, N
598865603822358784, 19.435,  2.543, N
598613991753412224, 19.328,  0.815, N
598847569255001088, 13.502,  1.018, N
598661335177821568, 19.440,  1.802, N
598840972185235840, 14.895,  0.816, N
598680885868948992, 17.692,  1.622, N
598682672575383296, 18.648,  2.095, N
598624574552766592, 18.937,  2.076, N
598682711230132480, 19.775,  1.856, N
598694835922812800, 18.908,  2.352, Y
598660304385657344, 19.571,  0.828, N
598680271688729472, 16.466,  1.681, N
598660304385659136, 19.041,  1.732, N
598694320526475520, 11.615,  1.200, N
598868421320951040, 18.560,  1.301, N
598688243148020096, 16.991,  0.851, N
598844884900064512, 18.535,  0.611, N
598640654910552832, 14.144,  1.156, N
598695179524633088, 19.664,  1.894, N
598844678741631616, 18.587,  0.881, N
598618385510003200, 19.578,  2.242, N
598682917388557696, 16.889,  1.110, N
598642231163114496, 14.053,  0.794, N
598638524606014080, 16.509,  2.332, N
598688719889349120, 18.381,  1.827, N
598686284642941440, 17.440,  0.800, N
598640650614942464, 17.378,  0.926, N
598688926047783808, 18.632,  1.049, N
598657113225102080, 16.594,  1.110, N
598693878145078400, 17.539,  1.257, N
598619489311497728, 19.361,  2.148, N
598862511445895808, 17.838,  0.716, N
598690510890720640, 19.141,  1.762, N
598859762666826112, 18.188,  1.055, N
598616564438642176, 18.254,  2.355, N
598868215162518400, 18.733,  1.231, N
598643472408970496, 16.008,  1.110, N
598858255133608192, 17.850,  0.950, N
598636222504177536, 12.662,  0.801, N
598690510890721792, 19.219,  1.914, N
598666940110244224, 18.563,  1.611, N
598641994940221824, 16.278,  0.857, N
